Incident_ID,City,Vehicle_Type,Accident_Type,Severity,Weather_Condition,Driver_Age,Driver_Gender,Injury_Count,Damage_Cost_PHP,Traffic_Volume,Road_Lighting,Speed_Limit
MMTI-2025-01853,Pasig,Car,Rear-end,Risk Level 3,Clear,42.0,Male,0,126.1k,Heavy,Well-Lit,60
MMTI-2025-05543,Manila,SUV/Van,Head-on,Risk Level 2,Cloudy,42.0,male,0,169884.57,Heavy,POOR,60
MMTI-2025-06291,Paranaque,SUV/Van,Hit and Run,3,Clear,37.0,Male,0,"PHP 114,382.55",Heavy,Well-Lit,60 kph
MMTI-2025-19370,Caloocan,Motorcycle,Side-swipe,3,Clear,35.0,Male,0,43413.08,Moderate,Poorly-Lit,40
MMTI-2025-20505,Mandaluyong,Truck,Head-on,Risk Level 3,Clear,28.0,Male,0,70698.38,Heavy,Well-Lit,30 km/h
MMTI-2025-09731,Paranaque,Jeepney,Side-swipe,Risk Level 3,Clear,39.0,Female,0,"PHP 98,900.34",Moderate,Poorly-Lit,60
MMTI-2025-20992,Makati,Motorcycle,Rear-end,Risk Level 3,Clear,27.0,female ,0,13196.84,,Well-Lit,100
MMTI-2025-07601,Quezon,Motorcycle,Head-on,3,,35.0,Male,0,18932.63,Moderate,Well-Lit,60 km/h
MMTI-2025-06546,Makati,SUV/Van,Rear-end,,Clear,44.0,Male,0,154437.67,Moderate,Well-Lit,60 km/h
MMTI-2025-00640,Quezon,Motorcycle,Side-swipe,3,Rainy,53.0,Male,0,1002172.18,Heavy,Poorly-Lit,60 kph
MMTI-2025-17518,Paranaque,Car,Rear-end,3,Clear,38.0,Male,0,116025.98,Heavy,POOR,30
MMTI-2025-05283,Quezon,Motorcycle,Side-swipe,Risk Level 3,Rainy,43.0,Male,0,1345792.7,Heavy,Well-Lit,80
MMTI-2025-06887,MARIKINA ,,Side-swipe,3,Clear,65.0,Male,0,198612.05,HEAVY,Well-Lit,30
MMTI-2025-08261, makati,Car,Side-swipe,3,Rain,67.0,Male,0,,HEAVY,Well-Lit,60
MMTI-2025-11251,Manila,SUV/Van,Rear-end,Risk Level 4,Clear,41.0,Male,1,164780.8,Heavy,Poorly-Lit,60
MMTI-2025-13770,Makati,Motorcycle,Hit and Run,3.0,Cloudy,999.0,Male,0,213552.0,Heavy,Poorly-Lit,30 km/h
MMTI-2025-14521,Las Pinas,Motorcycle,Side-swipe,3,Clear,31.0,Male,0,93445.88,Heavy,Well-Lit,40
MMTI-2025-08387,Muntinlupa,SUV/Van,Hit and Run,,Clear,23.0,Male,0,23979.35,Light,Well-Lit,60
MMTI-2025-14328,Manila,SUV/Van,Hit and Run,3,Cloudy,59.0,Male,0,"PHP 168,360.15",Heavy,Unlit,60
MMTI-2025-04107,Quezon,Car,Head-on,6,Rainy,53.0,Male,2,825740.1,Heavy,Well-Lit,60 km/h
MMTI-2025-19009,Makati,Jeepney,Rear-end,3,Cloudy,34.0,Male,0,224593.21,Moderate,Poorly-Lit,60 km/h
MMTI-2025-17653,Taguig,Motorcycle,Rear-end,Risk Level 3,Cloudy,23.0,Male,0,300531.06,Moderate,Poorly-Lit,60 km/h
MMTI-2025-02417,Manila,Bus,Rear-end,3,Cloudy,30.0,F,0,308224.02,,Well-Lit,30
MMTI-2025-00792,Manila,Car,Head-on,3.0,Cloudy,31.0,Male,0,167147.25,MODERATE,No Lights,60
MMTI-2025-20132,Quezon,Car,Rear-end,Risk Level 2,Clear,58.0,Male,0,,HEAVY,Well-Lit,40
MMTI-2025-02590,Taguig,Jeepney,Side-swipe,Risk Level 6,Rain,29.0,Female,3,,Light,Well-Lit,40
MMTI-2025-17552,Mandaluyong,Motorcycle,Hit and Run,6,Clear,32.0,Male,1,69502.0,Light,Poorly-Lit,80
MMTI-2025-17485,Quezon,Car,Side-swipe,3,Cloudy,46.0,Male,0,383766.79,Heavy,Well-Lit,60
MMTI-2025-12767,Manila,Bus,Hit and Run,,Clear,46.0,Male,0,468245.96,Heavy,well lit,80
MMTI-2025-10415,Quezon,Car,Hit and Run,Risk Level 3,Rainy,42.0,Male,0,902859.22,Heavy,Well-Lit,60 km/h
MMTI-2025-21238,Marikina,SUV/Van,Hit and Run,3,Clear,19.0,Female,0,65143.06,Heavy,Lit,60 km/h
MMTI-2025-03089,Las Pinas,Jeepney,Hit and Run,3,Clear,79.0,Female,0,85802.0,Heavy,Unlit,60
MMTI-2025-06474,Caloocan,,Rear-end,Risk Level 3,Rain,33.0,Male,0,57.7k,Heavy,Poorly-Lit,60 km/h
MMTI-2025-19892,Valenzuela,SUV/Van,Side-swipe,6.0,Clear,,F,2,954856.61,Heavy,Well-Lit,40
MMTI-2025-08635,Pasig,Motorcycle,Head-on,Risk Level 6,Clear,38.0,Male,1,163000.44,Heavy,Well-Lit,60
MMTI-2025-09976,Quezon,Motorcycle,Head-on,3.0,Rainy,41.0,Male,4,1299.7k,HEAVY,Well-Lit,60 kph
MMTI-2025-20892,,Truck,Head-on,3,Rain,41.0,Male,0,494086.51,Light,Well-Lit,100
MMTI-2025-20075,Valenzuela,Motorcycle,Head-on,3.0,,17.0,Male,0,44619.35,Moderate,No Lights,100
MMTI-2025-02626,,SUV/Van,Hit and Run,3,Clear,23.0,Male,0,79550.82,Heavy,well lit,80
MMTI-2025-21442,Manila,SUV/Van,Side-swipe,Risk Level 3,,0.0,Male,0,310866.87,Heavy,Poorly-Lit,60
MMTI-2025-13208,Manila,Truck,Rear-end,2,,34.0,Male,0,185904.92,Heavy,Poorly-Lit,40
MMTI-2025-02962,Muntinlupa,Truck,Head-on,3,Clear,49.0,Male,0,53577.99,Heavy,Unlit,40
MMTI-2025-02113,Quezon,Motorcycle,Rear-end,Risk Level 2,Clear,34.0,Male,1,,,Well-Lit,60
MMTI-2025-12882,,SUV/Van,Side-swipe,3.0,Clear,41.0,Male,0,134754.95,Heavy,Well-Lit,40 kph
MMTI-2025-15817,Paranaque,SUV/Van,Head-on,3,Clear,41.0,Male,0,113516.49,Heavy,Poorly-Lit,60
MMTI-2025-07718,Marikina,Motorcycle,Rear-end,3,Clear,38.0,Female,0,60647.91,Heavy,Well-Lit,80
MMTI-2025-15807, malabon,,Rear-end,Risk Level 6,Clear,42.0,Female,3,295134.2,Heavy,Lit,60
MMTI-2025-01787,Manila,Motorcycle,Rear-end,3.0,Cloudy,32.0,Female,0,185901.15,Light,Poorly-Lit,60 km/h
MMTI-2025-02518,Quezon,Truck,Side-swipe,3.0,Cloudy,46.0,female ,0,"PHP 455,264.98",Heavy,Well-Lit,80
MMTI-2025-01205,Caloocan,Car,Rear-end,Risk Level 3,Clear,46.0,Male,0,41.7k,Heavy,Poorly-Lit,40
MMTI-2025-15287,,Bus,Hit and Run,Risk Level 3,Clear,57.0,Male,0,814998.99,Heavy,Poorly-Lit,40
MMTI-2025-11071,,Truck,Head-on,3,Clear,40.0,Male,0,1765104.19,Light,Poorly-Lit,30 kph
MMTI-2025-09239,Mandaluyong,,Head-on,2,Clear,36.0,Male,0,92323.93,Heavy,Well-Lit,60 km/h
MMTI-2025-14882,Quezon,Motorcycle,Head-on,2.0,Cloudy,31.0,Female,0,"PHP 441,682.00",Moderate,Poorly-Lit,80
MMTI-2025-14643,Taguig,Car,Rear-end,3.0,Cloudy,31.0,Male,0,313293.99,Heavy,Well-Lit,100
MMTI-2025-23299,,Bus,Hit and Run,2,Clear,59.0,Male,0,437047.5,Heavy,Well-Lit,60 kph
MMTI-2025-21486,Manila,Motorcycle,Side-swipe,3.0,Cloudy,-10.0,Female,0,187266.2,Moderate,dark,40
MMTI-2025-08887,Quezon,Car,Head-on,3.0,Cloudy,55.0,Male,0,599243.27,Heavy,Poorly-Lit,80 km/h
MMTI-2025-08284,Pasay,Motorcycle,Rear-end,3.0,Clear,34.0,Male,0,45315.97,Moderate,Well-Lit,80
MMTI-2025-16032,,Jeepney,Side-swipe,Risk Level 1,Cloudy,48.0,Male,0,,Moderate,Well-Lit,60
MMTI-2025-22510,Caloocan,Car,Rear-end,3,Clear,28.0,Male,0,44770.86,Heavy,Well-Lit,60
MMTI-2025-20512,Manila,Motorcycle,Hit and Run,3,Cloudy,25.0,Male,0,"PHP 185,145.62",Moderate,well lit,40
MMTI-2025-03891,Manila,Bus,Rear-end,6.0,Clear,32.0,Female,2,,Heavy,Unlit,60
MMTI-2025-17214,Pasay,Motorcycle,Hit and Run,3.0,Clear,30.0,Male,0,48107.22,Heavy,Well-Lit,60
MMTI-2025-09967,Paranaque,Car,Hit and Run,3,Clear,50.0,Male,0,120158.4,Light,Well-Lit,100 km/h
MMTI-2025-20243,Quezon,Car,Rear-end,Risk Level 3,Rainy,18.0,Male,0,1139309.91,HEAVY,Poorly-Lit,60
MMTI-2025-18210,Quezon,Car,Rear-end,3,Rainy,52.0,Male,0,1403430.9,Heavy,Well-Lit,60
MMTI-2025-17932,,Motorcycle,Rear-end,3.0,Clear,31.0,Male,0,26488.45,Light,Well-Lit,30
MMTI-2025-23381,Paranaque,Jeepney,Side-swipe,3.0,Clear,,Male,0,"PHP 54,628.97",Heavy,Well-Lit,60
MMTI-2025-22166,Mandaluyong,Motorcycle,Head-on,2,Clear,46.0,Male,0,71414.54,Heavy,Well-Lit,30 km/h
MMTI-2025-17757,,Jeepney,Rear-end,3.0,Cloudy,36.0,Male,0,26348.41,Moderate,Poorly-Lit,60
MMTI-2025-19432,Mandaluyong,Car,Side-swipe,2,Clear,36.0,Male,0,"PHP 71,689.88",Moderate,Poorly-Lit,60
MMTI-2025-17111,Las Pinas,Car,Head-on,3.0,,35.0,M,0,127568.28,Heavy,Well-Lit,40
MMTI-2025-13289,Quezon,,Side-swipe,3,Cloudy,32.0,Female,0,115103.68,Heavy,Poorly-Lit,60 km/h
MMTI-2025-09171,,Motorcycle,Rear-end,Risk Level 1,Clear,55.0,Male,0,14273.71,Moderate,Well-Lit,40
MMTI-2025-09234,Taguig,Car,Side-swipe,Risk Level 2,Cloudy,25.0,Female,0,"PHP 344,040.16",Moderate,Well-Lit,80
MMTI-2025-20905,Quezon,Car,Rear-end,6,Stormy,42.0,Male,3,1775985.01,Heavy,well lit,60
MMTI-2025-00370,Quezon,Car,Rear-end,9,Rainy,29.0,Male,1,636807.96,Heavy,Poorly-Lit,60
MMTI-2025-02633,Mandaluyong,Car,Rear-end,3,Clear,54.0,Male,0,69127.72,Heavy,Poorly-Lit,60
MMTI-2025-09857,Quezon,Motorcycle,Head-on,1.0,Cloudy,50.0,Male,0,355499.43,Moderate,Unlit,60
MMTI-2025-12822,Quezon,Car,Side-swipe,3,Rainy,29.0,Male,1,1662813.77,Heavy,well lit,80
MMTI-2025-04347,Manila,Car,Head-on,2.0,Cloudy,32.0,Male,0,72849.76,,Well-Lit,60
MMTI-2025-19555,Quezon,Bus,Head-on,3.0,Storm,,Male,0,"PHP 530,329.36",Moderate,Well-Lit,60
MMTI-2025-17146,Quezon,Truck,Hit and Run,Risk Level 3,Clear,,Female,0,,Moderate,Poorly-Lit,80
MMTI-2025-01352,Paranaque,Motorcycle,Hit and Run,3,Clear,37.0,Male,0,"PHP 115,610.50",Heavy,Well-Lit,80
MMTI-2025-13072,Taguig,Truck,Hit and Run,6,Cloudy,37.0,Male,3,289338.88,Heavy,Well-Lit,60 kph
MMTI-2025-06324,Pasig,SUV/Van,Head-on,3,Clear,49.0,Male,0,128338.78,Moderate,Poorly-Lit,60
MMTI-2025-12019,Pasig,Motorcycle,Rear-end,2,Clear,38.0,Male,2,152568.36,Light,Well-Lit,100
MMTI-2025-19938,Makati,Truck,Hit and Run,3,,47.0,Male,0,1055281.01,Heavy,Well-Lit,60
MMTI-2025-17396,Makati,Motorcycle,Rear-end,3,Cloudy,58.0,Male,0,217807.25,Heavy,POOR,100 km/h
MMTI-2025-20740,Quezon,Car,Head-on,Risk Level 6,Stormy,25.0,Female,3,3001907.05,Heavy,No Lights,40 kph
MMTI-2025-19863,Manila,Car,Head-on,3,Cloudy,22.0,Male,0,209610.86,Heavy,Well-Lit,80 km/h
MMTI-2025-20391,Makati,Car,Rear-end,,Clear,32.0,Male,0,72192.97,Moderate,Well-Lit,30
MMTI-2025-13640,Manila,Jeepney,Rear-end,6.0,Clear,31.0,Male,1,"PHP 308,277.42",,Well-Lit,60
MMTI-2025-21525,Pasig,Car,Rear-end,3,Clear,57.0,Female,0,129773.4,Moderate,Unlit,60
MMTI-2025-02826,Quezon,Truck,Rear-end,Risk Level 6,Stormy,17.0,Female,4,4982282.14,HEAVY,No Lights,30 km/h
MMTI-2025-11129,Marikina,SUV/Van,Rear-end,Risk Level 2,,28.0,Female,0,104897.66,Moderate,dark,100
MMTI-2025-10538,Quezon,Car,Hit and Run,6.0,Rainy,150.0,Male,2,"PHP 895,499.31",Heavy,Well-Lit,40 km/h
MMTI-2025-10553,Makati,Car,Head-on,3.0,Cloudy,19.0,Female,0,"PHP 247,822.08",Heavy,Well-Lit,60
MMTI-2025-19797,Navotas,SUV/Van,Rear-end,,Clear,25.0,Female,0,156705.95,Moderate,Well-Lit,40 kph
MMTI-2025-11341,Quezon,Car,Head-on,3,Rainy,38.0,Male,0,1057719.42,Heavy,dark,60
MMTI-2025-22929,Marikina,Car,Hit and Run,3.0,Clear,31.0,Female,0,62821.16,Heavy,Well-Lit,40 km/h
MMTI-2025-15456,Quezon,Motorcycle,Head-on,Risk Level 3,Cloudy,37.0,Male,0,566306.02,Light,Well-Lit,60 kph
MMTI-2025-21052,Pasig,,Side-swipe,3.0,,41.0,Male,0,137350.96,Heavy,Well-Lit,60
MMTI-2025-06702,Quezon,Motorcycle,Side-swipe,3,Rainy,60.0,M,0,1184611.47,Heavy,Well-Lit,60
MMTI-2025-13885,Mandaluyong,Car,Hit and Run,3,Clear,60.0,Male,0,76633.78,Moderate,Well-Lit,60
MMTI-2025-22328,Quezon,Car,Side-swipe,3,Rainy,20.0,Male,0,733958.44,Heavy,Poorly-Lit,60
MMTI-2025-20865,Manila,Jeepney,Side-swipe,,Clear,17.0,Female,0,23595.52,Light,Well-Lit,60 kph
MMTI-2025-01458,Quezon,Car,Side-swipe,3,Rainy,32.0,Male,0,"PHP 847,911.74",Heavy,dark,60
MMTI-2025-15423,Quezon,,Rear-end,Risk Level 3,,34.0,Male,0,-500,Heavy,Well-Lit,60
MMTI-2025-17058,Makati,Jeepney,Side-swipe,Risk Level 3,Cloudy,41.0,Female,0,218998.71,Heavy,Poorly-Lit,40
MMTI-2025-10886,Quezon,Car,Head-on,3,Cloudy,48.0,Male,0,372919.54,MODERATE,Poorly-Lit,40
MMTI-2025-04904,Paranaque,Car,Side-swipe,3,Clear,47.0,Male,0,107169.09,Light,dark,60
MMTI-2025-19707,SAN JUAN ,,Head-on,3.0,Clear,40.0,female ,0,130115.76,HEAVY,POOR,80
MMTI-2025-10991,Pasig,Jeepney,Side-swipe,3.0,Clear,26.0,Male,0,,Heavy,dark,40
MMTI-2025-12666,Manila,Motorcycle,Rear-end,,Rain,,Male,0,6912.21,Heavy,Unlit,60
MMTI-2025-01990,Manila,,Head-on,Risk Level 3,,38.0,female ,0,"PHP 137,965.07",Heavy,Well-Lit,40
MMTI-2025-18247,Muntinlupa,Car,Rear-end,3.0,Clear,47.0,Male,0,54512.64,Heavy,Poorly-Lit,60
MMTI-2025-23176,Makati,Truck,Rear-end,3.0,Cloudy,39.0,Male,0,239673.21,Heavy,Well-Lit,60
MMTI-2025-10807,Paranaque,Car,Head-on,3,Clear,57.0,Male,0,104923.81,Heavy,dark,60
MMTI-2025-18415,Quezon,Jeepney,Head-on,3,,47.0,Female,0,113810.09,Light,Well-Lit,30
MMTI-2025-00472,QUEZON ,SUV/Van,Hit and Run,,Rain,48.0,Female,0,115770.43,Moderate,Poorly-Lit,60
MMTI-2025-21485,Quezon,Motorcycle,Rear-end,3,Rainy,33.0,Female,0,1461071.39,Heavy,Poorly-Lit,30
MMTI-2025-06226,Pasig,Motorcycle,Rear-end,2,Clear,45.0,Male,0,10128.88,,Lit,40
MMTI-2025-07472,Pasay,Car,Rear-end,Risk Level 1,Clear,39.0,Male,0,49308.59,Moderate,Poorly-Lit,40
MMTI-2025-06470,,SUV/Van,Side-swipe,3.0,Rain,39.0,Male,0,233820.74,HEAVY,Unlit,60
MMTI-2025-03703,Quezon,Truck,Head-on,Risk Level 6,Stormy,38.0,Female,1,99999999,Heavy,Well-Lit,60
MMTI-2025-04172,Quezon,Jeepney,Head-on,3,Cloudy,42.0,M,0,365601.9,Heavy,Poorly-Lit,40 kph
MMTI-2025-18701,Quezon,Motorcycle,Head-on,Risk Level 3,Rainy,39.0,Male,0,1575642.67,Heavy,Poorly-Lit,60
MMTI-2025-17707,,Jeepney,Head-on,6,Clear,58.0,Male,1,40713.22,Moderate,dark,40
MMTI-2025-20964,Mandaluyong,Car,Head-on,1,Clear,19.0,Female,0,70572.92,Moderate,Well-Lit,80
MMTI-2025-02002,Manila,Car,Side-swipe,3,,25.0,Male,0,163472.05,Heavy,Well-Lit,60
MMTI-2025-03031,Pasig,Motorcycle,Side-swipe,3,Clear,33.0,Male,0,152060.91,Light,well lit,60
MMTI-2025-14821,Las Pinas,Car,Hit and Run,3,Clear,45.0,Male,0,94834.2,Heavy,Poorly-Lit,80
MMTI-2025-20734,Quezon,Car,Hit and Run,6,Stormy,44.0,Female,1,2183557.59,Moderate,Unlit,80
MMTI-2025-06328,Paranaque,Car,Hit and Run,3,Clear,25.0,Male,0,112207.43,Heavy,Poorly-Lit,60 kph
MMTI-2025-00575,Taguig,Jeepney,Head-on,2,Cloudy,45.0,Female,4,,Moderate,No Lights,60
MMTI-2025-06777,Las Pinas,Car,Side-swipe,3.0,Clear,28.0,Male,0,95995.76,Heavy,Poorly-Lit,40
MMTI-2025-02079,Quezon,Motorcycle,Head-on,Risk Level 1,Cloudy,38.0,Female,0,586292.75,Moderate,Poorly-Lit,60
MMTI-2025-12282,Quezon,,Head-on,3.0,Rain,43.0,Male,0,69909.87,Heavy,Well-Lit,40
MMTI-2025-00099,,Truck,Hit and Run,3,Clear,17.0,Male,0,838446.82,Heavy,Unlit,60 km/h
MMTI-2025-17213,Quezon,SUV/Van,Rear-end,3,Rainy,-10.0,Male,0,"PHP 1,758,476.54",Heavy,POOR,60
MMTI-2025-04347,Manila,Car,Head-on,2.0,Cloudy,32.0,Male,0,72849.76,,Well-Lit,60
MMTI-2025-00879,Malabon,,Side-swipe,3,Rain,19.0,Male,0,"PHP 117,234.80",Heavy,Lit,60 km/h
MMTI-2025-02302,Manila,Motorcycle,Rear-end,3.0,Cloudy,33.0,Male,0,188.6k,Moderate,Poorly-Lit,60 kph
MMTI-2025-04164,MAKATI ,SUV/Van,Rear-end,3.0,Rain,33.0,Unknown,0,,Heavy,Poorly-Lit,40
MMTI-2025-19012,Marikina,Car,Head-on,3,Clear,30.0,Male,0,68012.25,Moderate,Well-Lit,60 km/h
MMTI-2025-14330,Marikina,,Head-on,2,Clear,46.0,F,0,27380.26,Heavy,Poorly-Lit,60
MMTI-2025-07569,Quezon,Truck,Head-on,3,Rainy,41.0,Male,0,1448492.87,Heavy,Unlit,60
MMTI-2025-09901,Quezon,Car,Head-on,6,Rainy,26.0,Male,2,760959.72,Moderate,Well-Lit,40
MMTI-2025-02961,Paranaque,Car,Hit and Run,3,Clear,34.0,female ,0,102.1k,Heavy,Well-Lit,40
MMTI-2025-06603,Paranaque,Car,Side-swipe,Risk Level 3,,26.0,Male,0,147252.91,Heavy,Well-Lit,60
MMTI-2025-10149,Muntinlupa,Car,Head-on,6,Clear,32.0,Female,2,55676.79,Heavy,Well-Lit,60
MMTI-2025-04989,Quezon,Car,Rear-end,Risk Level 6,Cloudy,21.0,Female,3,448014.72,Moderate,Well-Lit,40
MMTI-2025-23115,Makati,,Head-on,,Clear,55.0,M,0,52085.69,Moderate,Well-Lit,30
MMTI-2025-18704, manila,Truck,Head-on,3,,48.0,Female,3,"PHP 370,848.42",Moderate,Well-Lit,60 kph
MMTI-2025-04512,Makati,,Head-on,2,Cloudy,34.0,Female,0,48993.18,Moderate,No Lights,40
MMTI-2025-19857,San Juan,Motorcycle,Hit and Run,Risk Level 3,Clear,29.0,M,0,40.7k,Heavy,Lit,60
MMTI-2025-00065,QUEZON ,Jeepney,Side-swipe,3.0,Clear,,female ,0,20286.46,Heavy,Lit,80
MMTI-2025-05962,Quezon,Truck,Side-swipe,6,Cloudy,39.0,Male,1,466962.79,Heavy,Poorly-Lit,60
MMTI-2025-22460,,SUV/Van,Hit and Run,1.0,Clear,33.0,Female,0,,Moderate,Poorly-Lit,60
MMTI-2025-20108,Quezon,Car,Hit and Run,3.0,Rainy,47.0,Female,0,1199706.83,Light,Well-Lit,100
MMTI-2025-09808,Quezon,SUV/Van,Head-on,,Clear,45.0,Female,0,153169.95,Moderate,Poorly-Lit,60
MMTI-2025-19001,Manila,Car,Hit and Run,3,Cloudy,39.0,Male,0,175740.95,Light,Well-Lit,60
MMTI-2025-11789,Pasig,Motorcycle,Head-on,3.0,Clear,33.0,Male,0,150239.67,Heavy,Well-Lit,60
MMTI-2025-23198,Pasig,Motorcycle,Rear-end,9.0,Clear,29.0,Male,2,155210.65,Heavy,Poorly-Lit,60
MMTI-2025-14086,Makati,Car,Hit and Run,Risk Level 3,Cloudy,47.0,Male,0,245920.78,Heavy,Well-Lit,60
MMTI-2025-00010,,Car,Hit and Run,3,Clear,25.0,M,0,253563.87,Light,Unlit,40
MMTI-2025-09900,Taguig,Car,Hit and Run,3,Cloudy,29.0,Male,0,284348.28,Heavy,Poorly-Lit,60
MMTI-2025-21862,,Bus,Head-on,3.0,Clear,37.0,M,0,789223.31,Moderate,Well-Lit,60 km/h
MMTI-2025-17576,Quezon,Motorcycle,Hit and Run,3,Cloudy,31.0,M,0,536536.97,Heavy,Well-Lit,40 km/h
MMTI-2025-09195,Makati,Motorcycle,Side-swipe,3,Cloudy,41.0,Male,0,234775.65,Moderate,Unlit,60 kph
MMTI-2025-23271,Pasig,Motorcycle,Hit and Run,3,Clear,45.0,Male,0,124153.12,Moderate,Poorly-Lit,60
MMTI-2025-13895,Mandaluyong,Car,Hit and Run,2.0,Clear,34.0,Female,0,31.3k,,Well-Lit,40
MMTI-2025-14709,Mandaluyong,Car,Rear-end,3,Clear,44.0,Male,0,70832.38,Heavy,No Lights,60 kph
MMTI-2025-20544,Pasig,,Hit and Run,2.0,Cloudy,17.0,Female,0,18458.36,MODERATE,Well-Lit,60
MMTI-2025-15743,,Motorcycle,Head-on,3.0,Clear,24.0,male,0,12770.11,Heavy,Well-Lit,60
MMTI-2025-08426,Manila,Car,Hit and Run,,Clear,31.0,Female,0,,Heavy,Well-Lit,40 kph
MMTI-2025-10673,Makati,Truck,Hit and Run,6,Rain,43.0,Female,1,1362092.93,,No Lights,60
MMTI-2025-17365,Taguig,SUV/Van,Side-swipe,3,Cloudy,36.0,Male,0,335532.33,Heavy,No Lights,40
MMTI-2025-19508,Quezon,Car,Rear-end,3,Cloudy,28.0,Male,0,425511.61,Light,Poorly-Lit,40 kph
MMTI-2025-02688,Quezon,Car,Side-swipe,6.0,Rainy,36.0,female ,1,1337962.55,Heavy,Well-Lit,60
MMTI-2025-09172,,Bus,Side-swipe,3,Cloudy,47.0,Female,0,802529.93,Heavy,Poorly-Lit,40
MMTI-2025-10086,Las Pinas,Car,Head-on,Risk Level 3,Clear,32.0,Female,0,85.5k,Moderate,Unlit,100 kph
MMTI-2025-03788,Quezon,Truck,Head-on,3,Rainy,43.0,Female,0,640291.91,LIGHT,Well-Lit,40 km/h
MMTI-2025-16639,Quezon,SUV/Van,Rear-end,Risk Level 3,Rainy,54.0,F,0,"PHP 895,736.96",Heavy,POOR,40
MMTI-2025-08510,Quezon,,Hit and Run,6,Clear,40.0,Male,4,439826.96,Heavy,No Lights,60
MMTI-2025-21545,Quezon,Car,Hit and Run,3,Rainy,30.0,Male,0,"PHP 871,319.26",Light,Well-Lit,60 kph
MMTI-2025-21890,Marikina,Car,Hit and Run,3,Clear,31.0,Male,0,60277.29,Heavy,Poorly-Lit,30
MMTI-2025-19942,Manila,,Head-on,6,,40.0,F,4,257877.18,Heavy,Well-Lit,40
MMTI-2025-17942,Taguig,Truck,Head-on,3.0,Cloudy,47.0,Male,0,281817.75,Moderate,Poorly-Lit,60 km/h
MMTI-2025-15952,Quezon,Car,Rear-end,3,Cloudy,39.0,female ,0,429526.3,Heavy,Unlit,60
MMTI-2025-10887,Quezon,Car,Rear-end,2,Stormy,36.0,Male,0,99999999,Moderate,Well-Lit,60
MMTI-2025-17643,Pasig,SUV/Van,Hit and Run,2,,21.0,Male,0,,Heavy,dark,60 km/h
MMTI-2025-19072,Quezon,Truck,Rear-end,3,Rainy,40.0,Male,0,1058131.34,Light,Well-Lit,60
MMTI-2025-00802,Quezon,Jeepney,Head-on,3.0,Rainy,39.0,Female,0,816541.34,HEAVY,Poorly-Lit,80
MMTI-2025-16447,San Juan,Car,Rear-end,Risk Level 3,Clear,35.0,Female,0,"PHP 38,779.81",Moderate,Lit,60
MMTI-2025-20226,PATEROS ,Truck,Hit and Run,,Clear,30.0,F,0,179863.84,Heavy,Well-Lit,60
MMTI-2025-11577,Quezon,Car,Head-on,3,Rainy,17.0,Male,0,775932.96,Heavy,Poorly-Lit,30
MMTI-2025-10743,Quezon,Car,Head-on,3.0,Rainy,23.0,Male,0,1382750.39,Moderate,Well-Lit,60
MMTI-2025-21655,Quezon,Motorcycle,Hit and Run,3,Clear,18.0,Male,0,44847.32,,Poorly-Lit,80
MMTI-2025-07825,Quezon,Motorcycle,Hit and Run,Risk Level 3,Rainy,40.0,Male,0,681594.18,Heavy,Poorly-Lit,30
MMTI-2025-18171,Manila,Car,Head-on,3,Cloudy,25.0,M,0,183384.78,HEAVY,Well-Lit,80 kph
MMTI-2025-06220, quezon,,Head-on,Risk Level 3,Clear,44.0,Female,0,135078.02,Light,Unlit,60
MMTI-2025-02880,Manila,SUV/Van,Side-swipe,3,Cloudy,43.0,Female,0,171302.62,Heavy,Well-Lit,40
MMTI-2025-01478,Mandaluyong,Car,Hit and Run,Risk Level 1,Clear,35.0,Male,0,69264.24,Moderate,Lit,30
MMTI-2025-21821,,Truck,Side-swipe,Risk Level 3,Clear,42.0,Female,0,1477.5k,Heavy,POOR,40 km/h
MMTI-2025-12868,,Truck,Head-on,3.0,Storm,36.0,Female,0,797.6k,Moderate,Well-Lit,80
MMTI-2025-10577,Las Pinas,,Hit and Run,6,Clear,26.0,female ,2,450408.28,Heavy,POOR,40
MMTI-2025-05846,,SUV/Van,Head-on,2,Clear,37.0,Female,0,87753.06,Moderate,Unlit,30
MMTI-2025-16853,,SUV/Van,Side-swipe,3,Clear,26.0,male,0,113702.52,Heavy,Well-Lit,60
MMTI-2025-19660,Makati,Motorcycle,Head-on,3,Storm,,Male,0,22.9k,Heavy,Poorly-Lit,60 km/h
MMTI-2025-11301,Pasig,Truck,Rear-end,3,Clear,54.0,Female,0,162.8k,Heavy,Poorly-Lit,60
MMTI-2025-10554,Manila,Car,Head-on,Risk Level 3,Cloudy,44.0,Male,0,189549.36,HEAVY,Well-Lit,80
MMTI-2025-20027,,Motorcycle,Head-on,3,Clear,43.0,Male,0,35427.62,Light,Well-Lit,40
MMTI-2025-00034,Las Pinas,Car,Side-swipe,3,Clear,34.0,Male,0,85732.51,LIGHT,Well-Lit,80
MMTI-2025-15204,Las Pinas,,Rear-end,3.0,Rain,43.0,Female,0,174786.17,Heavy,Well-Lit,60
MMTI-2025-19785,Taguig,Car,Rear-end,3.0,Cloudy,43.0,Male,0,281396.24,LIGHT,dark,60
MMTI-2025-05637,Quezon,SUV/Van,Side-swipe,Risk Level 6,Rainy,48.0,Male,2,976149.23,Light,Well-Lit,80 kph
